DimItem_ItemCode_,DimItem_BPItemCode_,DimItem_ItemDesc_,ItemCategory,ItemGroupCode,ItemGroupDesc,ProductFamilyCode,ProductFamilyDesc,ItemModelGroupCode,OrigCountryRegionId,ItemModelGroupDesc,Sub_Brand,PackagingGroupCode,Grade,UnitCode_Sales,TaxItemGroupCode_Sales,CaseVolume,ContainerVolume,PackSize,PackagingQty,Pkg_or_Bulk,ProductStatus,DimItem_IsPFLItem_,DimItem_CreatedDateTime_,DimItem_ModifiedDateTime_
LBL4402659B,LBL4402659B,"OBSOLETE, Label - Wakefield SAE 50 Gear Oil, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/5/2019 1:34:00 PM,11/5/2024 11:14:00 AM
LBL4402659C,LBL4402659C,"LBL Wakefield Gear Oil SAE50 GL-5 LS, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/10/2024 2:15:00 PM,5/28/2024 4:43:00 PM
LBL4402672A,LBL4402672A,"OBSOLETE, Label - Wakefield Gear Oil SAE50 Tote",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,7/6/2018 3:17:00 PM,11/11/2022 11:00:00 AM
LBL4402842B,LBL4402842B,"Label - (Back) Wakefield Non-Detergent 30, 1L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/2/2021 4:49:00 PM,11/11/2022 11:00:00 AM
LBL4402842F,LBL4402842F,"Label - (Front) Wakefield Non-Detergent 30, 1L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/2/2021 4:54:00 PM,11/11/2022 11:00:00 AM
LBL4402905A,LBL4402905A,"Label - Wakefield Gear Oil 75W90 with LS, Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,7/14/2023 4:02:00 PM,7/27/2023 11:01:00 AM
LBL4402906A,,OBS - Label - Wakefield Gear Oil 75W90 with LS - Drum,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/2/2023 5:56:00 PM,1/1/1900 12:00:00 AM
LBL4402911A,LBL4402911A,"Label - Wakefield Gear Oil 75W90 with LS, Keg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/2/2023 1:53:00 PM,5/29/2023 4:10:00 PM
LBL440293AAB,LBL440293AAB,"Label (Back) Wakefield Gear Oil 75W90 with LS, 5L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,7/16/2025 10:36:00 AM,7/25/2025 3:13:00 PM
LBL440293AAF,LBL440293AAF,"Label (Front) Wakefield Gear Oil 75W90 with LS, 5L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,7/16/2025 10:32:00 AM,7/25/2025 3:13:00 PM
LBL4402959A,LBL4402959A,"Label - Wakefield Gear Oil 75W90 with LS, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/2/2023 1:49:00 PM,5/29/2023 4:10:00 PM
LBL4402972A,LBL4402972A,"Label - Wakefield Gear Oil 75W90 with LS, Tote",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/2/2023 2:00:00 PM,5/29/2023 4:10:00 PM
LBL4403105A,LBL4403105A,"USE-UP, LBL Wakefield Gear Oil SAE 50 GL-4, Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/5/2024 1:46:00 PM,6/24/2024 2:20:00 PM
LBL4403105B,LBL4403105B,"LBL Wakefield Gear Oil SAE 50 GL-4, Drum",,RM,Raw Material,WAKE,Wakefield,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/14/2024 10:50:00 AM,6/14/2024 10:52:00 AM
LBL4403111A,LBL4403111A,"USE-UP, LBL Wakefield Gear Oil SAE 50 GL-4, Keg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/5/2024 1:50:00 PM,6/24/2024 2:24:00 PM
LBL4403111B,LBL4403111B,"LBL Wakefield Gear Oil SAE 50 GL-4, Keg",,RM,Raw Material,WAKE,Wakefield,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/14/2024 10:54:00 AM,6/14/2024 10:55:00 AM
LBL4403159A,LBL4403159A,"USE-UP, LBL Wakefield Gear Oil SAE 50 GL-4, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/5/2024 1:53:00 PM,6/24/2024 2:28:00 PM
LBL4403159B,LBL4403159B,"LBL Wakefield Gear Oil SAE 50 GL-4, Pail",,RM,Raw Material,WAKE,Wakefield,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/14/2024 10:56:00 AM,6/14/2024 10:58:00 AM
LBL4403205A,LBL4403205A,"LBL Wakefield Gear Oil 80W90 GL-4, Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/27/2024 3:55:00 PM,6/24/2024 2:20:00 PM
LBL4403211A,LBL4403211A,"LBL Wakefield Gear Oil 80W90 GL-4, Keg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/27/2024 3:49:00 PM,6/24/2024 2:24:00 PM
LBL4403259A,LBL4403259A,"LBL Wakefield Gear Oil 80W90 GL-4, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/27/2024 3:45:00 PM,6/24/2024 2:28:00 PM
LBL4403359A,LBL4403359A,"Label - Wakefield Gear Oil 80W140, 1x18.93L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,3/31/2017 11:51:00 AM,10/22/2018 12:07:00 PM
LBL4403411,LBL4403411,Label-Wakefield 80W90 Gear Oil 1X60L,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,8/28/2020 4:17:00 PM,11/11/2022 11:00:00 AM
LBL4403459,LBL4403459,Label-Wakefield 80W90 Gear Oil 1X18.93L,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,9/15/2020 11:30:00 AM,11/11/2022 11:00:00 AM
LBL4403472,LBL4403472,Label- Wakefield 80W90 Gear Oil 1X984.2L,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,8/28/2020 4:13:00 PM,2/25/2021 11:00:00 AM
LBL4403542A,LBL4403542A,"LBL Wakefield Gear Oil 75W140 GL-5, 12X1L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,3/11/2024 4:57:00 PM,4/20/2024 1:39:00 PM
LBL4403559A,LBL4403559A,"LBL Wakefield Gear Oil 75W140 GL-5, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/16/2024 11:40:00 AM,6/24/2024 2:28:00 PM
LBL4403605A,LBL4403605A,"LBL Wakefield Gear Oil 75W85 GL-5, Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/2/2024 11:29:00 AM,6/24/2024 2:21:00 PM
LBL4403611A,LBL4403611A,"LBL Wakefield Gear Oil 75W85 GL-5, Keg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/2/2024 11:23:00 AM,6/24/2024 2:24:00 PM
LBL4403659A,LBL4403659A,"LBL Wakefield Gear Oil 75W85 GL-5, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/2/2024 11:13:00 AM,6/24/2024 2:29:00 PM
LBL4409605,LBL4409605,"Label Wakefield Bar and Chain ISO 100,1x205L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/25/2019 3:03:00 PM,11/11/2022 11:00:00 AM
LBL4409606A,LBL4409606A,"OBSOLETE, Label - Wakefield Bar and Chain ISO100 Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,1,,1,Package,Active,False,7/6/2018 1:55:00 PM,6/1/2021 11:00:00 AM
LBL4409606B,LBL4409606B,Label - Wakefield Bar and Chain ISO100 Drum,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/7/2019 10:35:00 AM,9/6/2019 3:26:00 PM
LBL440963AAB,LBL440963AAB,"Lbl (Back) - Wakefield Bar and Chain ISO 100, 3x5",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/12/2023 4:36:00 PM,5/29/2023 4:10:00 PM
LBL440963AAF,LBL440963AAF,"Lbl (Front) - Wakefield Bar and Chain ISO 100, 3x5",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/12/2023 4:35:00 PM,5/29/2023 4:10:00 PM
LBL440963AB,LBL440963AB,"OBSOLETE, Lbl (Back) - Wakefield Bar and Chain ISO 100, 3x5",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,9/4/2019 11:44:00 AM,11/11/2022 11:00:00 AM
LBL440963AF,LBL440963AF,"OBSOLETE, Lbl (Front) - Wakefield Bar and Chain ISO 100, 3x5",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,9/4/2019 11:31:00 AM,11/11/2022 11:00:00 AM
LBL440963BB,,"Label (Back) - Wakefield Bar and Chain ISO 100, 3x5",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,1/30/2023 4:43:00 PM,1/1/1900 12:00:00 AM
LBL440963BF,,"Label (Front) - Wakefield Bar and Chain ISO 100, 3x5",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,1/30/2023 4:40:00 PM,1/1/1900 12:00:00 AM
LBL4409659A,LBL4409659A,"OBSOLETE, Label - Wakefield Bar and Chain ISO100, 1x18.93L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,1,,1,Package,Active,False,4/2/2018 12:13:00 PM,5/17/2021 11:00:00 AM
LBL4409659B,LBL4409659B,"Label - Wakefield Bar and Chain ISO100, 1x18.93L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/5/2019 1:57:00 PM,11/11/2022 11:00:00 AM
LBL440966BAB,Label(Back)Wakefield,"OBS, Label (Back) - Wakefield Bar and Chain ISO 100, 3x3.785",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,1,,1,Package,Active,False,8/16/2016 4:03:00 PM,11/1/2021 11:00:00 AM
LBL440966BAF,LBL440966BAF,"OBS,Label (Front) - Wakefield Bar and Chain ISO 100, 3x3.785",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,1,,1,Package,Active,False,8/16/2016 4:04:00 PM,11/1/2021 11:00:00 AM
LBL4409673A,LBL4409673A,"OBSOLETE, Label - Wakefield Bar and Chain ISO100, 1x1041L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,1,,1,Package,Active,False,8/9/2017 2:28:00 PM,5/17/2021 11:00:00 AM
LBL4409673B,LBL4409673B,"Label - Wakefield Bar and Chain ISO100, 1x1041L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/17/2019 3:24:00 PM,11/11/2022 11:00:00 AM
LBL4409705A,LBL4409705A,"LBL Wakefield Slideway 68 Lubricant, Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/19/2025 4:34:00 PM,2/27/2025 9:35:00 AM
LBL4409759A,LBL4409759A,"LBL Wakefield Slideway 68 Lubricant, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/19/2025 4:28:00 PM,2/27/2025 9:35:00 AM
LBL4409772A,LBL4409772A,"LBL Wakefield Slideway 68 Lubricant, 1X984.2L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/29/2025 3:28:00 PM,4/23/2026 2:00:00 PM
LBL4409805A,LBL4409805A,"LBL Wakefield Slideway 220 Lubricant, Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/19/2025 4:35:00 PM,2/27/2025 9:35:00 AM
LBL4409859A,LBL4409859A,"LBL Wakefield Slideway 220 Lubricant, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/19/2025 4:29:00 PM,2/27/2025 9:35:00 AM
LBL4409872A,LBL4409872A,"LBL Wakefield Slideway 220 Lubricant, 1X984.2L",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/29/2025 3:29:00 PM,5/27/2025 4:13:00 PM
LBL4410113,LBL4410113,"OBSOLETE - Label - Wakefield Lithium Grease, 181.4kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,8/9/2021 9:46:00 AM,8/9/2021 11:14:00 AM
LBL4410113C,LBL4410113C,"USE-UP, Label - Wakefield Lithium Grease, 181.4kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,0,-1,,0,Package,Active,False,8/12/2021 10:26:00 AM,8/12/2021 10:28:00 AM
LBL4410113D,LBL4410113D,"LBL Wakefield Lithium Grease, 181.4kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,9/4/2024 3:34:00 PM,9/4/2024 3:37:00 PM
LBL4410118,LBL4410118,"OBSOLETE - Label - Wakefield Lithium Grease, 54.43kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,8/9/2021 9:51:00 AM,8/9/2021 11:14:00 AM
LBL4410118C,LBL4410118C,"USE-UP, Label - Wakefield Lithium Grease, 54.43kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,8/12/2021 10:33:00 AM,8/12/2021 10:34:00 AM
LBL4410118D,LBL4410118D,"LBL Wakefield Lithium Grease, 54.43kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,9/4/2024 3:38:00 PM,9/4/2024 3:40:00 PM
LBL4410130,LBL4410130,"OBSOLETE - Label - Wakefield Lithium Grease, 15.9kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,8/9/2021 9:42:00 AM,8/9/2021 11:13:00 AM
LBL4410130B,LBL4410130B,"OBSOLETE - Label-Wakefield Lithium Grease, 15.9kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,1,,1,Package,Active,False,4/3/2020 9:12:00 AM,4/8/2020 9:08:00 AM
LBL4410130C,LBL4410130C,"USE-UP, Label - Wakefield Lithium Grease, 15.9kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,8/12/2021 10:36:00 AM,8/12/2021 10:38:00 AM
LBL4410130D,LBL4410130D,"LBL Wakefield Lithium Grease, 15.9kg",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,9/4/2024 3:42:00 PM,9/4/2024 3:44:00 PM
LBL4410302,LBL4410302,"Label Wakefield 3% Moly Grease, 17Kg(80543-2C)",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/9/2019 12:11:00 PM,9/15/2020 3:46:00 PM
LBL4410318,LBL4410318,"Label Wakefield 3% Moly Grease, 54.43kg(80543-2C)",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,4/9/2019 11:58:00 AM,7/14/2022 8:00:00 PM
LBL4410359,LBL4410359,"Label-Wakefield 3% Moly Grease, 1X17 kg(80543-2C)",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/7/2020 10:05:00 AM,4/5/2020 3:20:00 PM
LBL4601705A,LBL4601705A,"Label - Wakefield 15W40 CK-4, Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/25/2023 2:38:00 PM,6/24/2024 2:21:00 PM
LBL4601759A,LBL4601759A,"Label - Wakefield 15W40 CK-4, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/25/2023 2:41:00 PM,6/24/2024 2:29:00 PM
LBL4601772A,LBL4601772A,"Label - Wakefield 15W40 CK-4, Tote",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/25/2023 2:33:00 PM,4/28/2025 10:51:00 AM
LBL4601805A,LBL4601805A,"Label - Wakefield 10W30 CK-4, Drum",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/25/2023 2:49:00 PM,5/30/2023 3:09:00 PM
LBL4601859A,LBL4601859A,"Label - Wakefield 10W30 CK-4, Pail",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/25/2023 2:45:00 PM,6/24/2024 2:30:00 PM
LBL4601872A,LBL4601872A,"Label - Wakefield 10W30 CK-4, Tote",,RM,Raw Material,WAKE,Wakefield,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,5/25/2023 2:52:00 PM,5/30/2023 3:09:00 PM
LBL6660D,LBL6660D,"OBSOLETE, LBL - Super OBMO 4L (F) (P011F14-01)",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,11/29/2021 11:07:00 AM,5/29/2023 4:10:00 PM
LBL6661D,LBL6661D,"OBSOLETE, LBL - Super OBMO 4L (B) (P011F15-01)",,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,11/29/2021 11:08:00 AM,5/29/2023 4:10:00 PM
LBL70025BB,H2BluDieselExhaustFl,OBSOLETE - H2Blu DEF Label 2.5 gal/9.46 L Back Label,,RM,Raw Material,PDEF,Packaging Materials - DEF,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/6/2014 2:25:00 PM,5/17/2021 11:00:00 AM
LBL70025FB,H2BluDieselExhaustFl,OBSOLETE - H2Blu DEF Label 2.5 gal/9.46 L Front Label,,RM,Raw Material,PDEF,Packaging Materials - DEF,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/6/2014 2:25:00 PM,5/17/2021 11:00:00 AM
LBL70055B,H2BluDEFLabel55gal20,OBSOLETE - H2Blu DEF Label 55gal/208L Eng/Fre,,RM,Raw Material,PDEF,Packaging Materials - DEF,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,1,,1,Package,Active,False,2/6/2014 2:25:00 PM,5/17/2021 11:00:00 AM
LBL70208A,H2BluLabelOpenDrumEn,OBSOLETE - H2Blu Label Open Drum Eng/FR,,RM,Raw Material,PDEF,Packaging Materials - DEF,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,0,0,,1,Package,Active,False,2/6/2014 2:25:00 PM,5/17/2021 11:00:00 AM
LBL70275B,H2BluDEFLabelTote275,OBSOLETE - H2Blu DEF Label Tote 275gal/1040L Eng/Fre,,RM,Raw Material,PDEF,Packaging Materials - DEF,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,2/6/2014 2:25:00 PM,5/17/2021 11:00:00 AM
LBL800159,LBL800159,FG Hydraulic Oil AW22 1X18.93L,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,0,-1,,0,Package,Active,False,10/9/2018 12:19:00 PM,7/2/2019 8:51:00 AM
LBL8700259AB,LBL8700259AB,Label-SUPT ISO32 HYD Pail-Back,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/26/2026 4:29:00 PM,6/26/2026 4:30:00 PM
LBL8700259AF,LBL8700259AF,Label-SUPT ISO32 HYD Pail-Front,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/26/2026 4:19:00 PM,6/26/2026 4:26:00 PM
LBL8700259B,LBL8700259B,Label-SUPT ISO32 HYD Pail-Back,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,10/26/2020 3:27:00 PM,6/26/2026 4:27:00 PM
LBL8700259F,LBL8700259F,Label-SUPT ISO32 HYD Pail-Front,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,10/26/2020 3:09:00 PM,6/26/2026 4:27:00 PM
LBL8700359AB,LBL8700359AB,Label-SUPT ISO46 HYD Pail-Back,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/26/2026 4:33:00 PM,6/26/2026 4:36:00 PM
LBL8700359AF,LBL8700359AF,Label-SUPT ISO46 HYD Pail-Front,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/26/2026 4:32:00 PM,6/26/2026 4:35:00 PM
LBL8700359B,LBL8700359B,Label-SUPT ISO46 HYD Pail-Back,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,10/26/2020 3:56:00 PM,6/26/2026 4:31:00 PM
LBL8700359BB,LBL8700359BB,Label-SUPT ISO46 HYD Pail-Back,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,7/27/2026 2:42:00 PM,7/27/2026 2:48:00 PM
LBL8700359BF,LBL8700359BF,Label-SUPT ISO46 HYD Pail-Front,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,7/27/2026 2:41:00 PM,7/27/2026 2:49:00 PM
LBL8700359F,LBL8700359F,Label-SUPT ISO46 HYD Pail-Front,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,10/26/2020 3:49:00 PM,6/26/2026 4:32:00 PM
LBL8700459AB,LBL8700459AB,Label-SUPT ISO68 HYD Pail-Back,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/26/2026 4:38:00 PM,6/26/2026 4:41:00 PM
LBL8700459AF,LBL8700459AF,Label-SUPT ISO68 HYD Pail-Front,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,CAN,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,6/26/2026 4:38:00 PM,6/26/2026 4:40:00 PM
LBL8700459B,LBL8700459B,Label-SUPT ISO68 HYD Pail-Back,,RM,Raw Material,PLUB,Packaging Materials - Lubes,PKG,,Packaging material,,LABEL,,EA,ALLTAX,1,-1,,0,Package,Active,False,10/26/2020 5:12:00 PM,6/26/2026 4:37:00 PM
